finding_id,pos,cve,target,plugin_name,state,severity,exploit_available,cvss3_base_score,cvss_base_score,wiz_severity,description,location_path,wiz_first_found,wiz_last_found,wiz_last_fixed,resource_type,issue_id,comments_summary,ticket_key,port,signature_id,current_incident_uuid,exposure_url,results,wiz_component,wiz_technology,wiz_weighted_severity,exploitable,epssScore,riskRating,leanix_internet_exposed,SLA,cvssScore,Tier,first_found,last_found,last_fixed
0259133e-1481-53d2-82be-c8a5b89faf77,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webmvc` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/o2-basic-management.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webmvc`.

The library is associated with the technology `Spring Web MVC`.",/home/ecp-app/CNY/o2-basic-management.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar,2026-01-06 10:07:55.682599,2026-01-16 09:13:51,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webmvc,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:55.682599,2026-01-16 09:13:51,2026-01-16 09:13:51
d62d5dee-c351-59e1-b7f3-f4cb443c7aad,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webmvc` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/hzero-interface.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webmvc`.

The library is associated with the technology `Spring Web MVC`.",/home/ecp-app/CNY/hzero-interface.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar,2026-01-06 10:07:58.122408,2026-01-16 09:13:52,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webmvc,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:58.122408,2026-01-16 09:13:52,2026-01-16 09:13:52
ce84cdec-3caf-5a3f-a376-1537af05df2c,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webflux` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/hzero-gateway.jar -> BOOT-INF/lib/spring-webflux-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webflux`.

The library is associated with the technology `Spring WebFlux`.",/home/ecp-app/CNY/hzero-gateway.jar -> BOOT-INF/lib/spring-webflux-5.3.34.jar,2026-01-06 10:07:58.054725,2026-01-16 09:13:53,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webflux,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:58.054725,2026-01-16 09:13:53,2026-01-16 09:13:53
f6300528-cbcf-5c26-a4c0-4c95959190a3,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webflux` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/hzero-oauth.jar -> BOOT-INF/lib/spring-webflux-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webflux`.

The library is associated with the technology `Spring WebFlux`.",/home/ecp-app/CNY/hzero-oauth.jar -> BOOT-INF/lib/spring-webflux-5.3.34.jar,2026-01-06 10:07:58.825650,2026-01-16 09:13:53,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webflux,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:58.825650,2026-01-16 09:13:53,2026-01-16 09:13:53
2165ffe9-3cdb-54c5-bdc8-13e9f3876314,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webmvc` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/hzero-oauth.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webmvc`.

The library is associated with the technology `Spring Web MVC`.",/home/ecp-app/CNY/hzero-oauth.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar,2026-01-06 10:07:56.752595,2026-01-16 09:13:50,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webmvc,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:56.752595,2026-01-16 09:13:50,2026-01-16 09:13:50
1000de66-4be8-5c5a-bb14-65be406ec694,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webmvc` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/hzero-gateway.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webmvc`.

The library is associated with the technology `Spring Web MVC`.",/home/ecp-app/CNY/hzero-gateway.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar,2026-01-06 10:07:58.410496,2026-01-16 09:13:49,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webmvc,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:58.410496,2026-01-16 09:13:49,2026-01-16 09:13:49
7bb5c309-77cc-59dc-82b8-2ca1216d22be,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webmvc` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/hzero-admin.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webmvc`.

The library is associated with the technology `Spring Web MVC`.",/home/ecp-app/CNY/hzero-admin.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar,2026-01-06 10:07:57.794097,2026-01-16 09:13:48,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webmvc,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:57.794097,2026-01-16 09:13:48,2026-01-16 09:13:48
179ef24f-ec1d-52e6-8202-588caa01c8d3,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webmvc` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/adidas-cny.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webmvc`.

The library is associated with the technology `Spring Web MVC`.",/home/ecp-app/CNY/adidas-cny.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar,2026-01-06 10:07:55.941653,2026-01-16 09:13:50,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webmvc,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:55.941653,2026-01-16 09:13:50,2026-01-16 09:13:50
4349e255-c771-561a-bf0e-232845a57cab,,CVE-2024-38819,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webmvc` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/hzero-register.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar` and is vulnerable to `CVE-2024-38819`, which exists in versions `<= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-g5vr-rgqm-vf78) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38819) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://github.com/GhostS3c/CVE-2024-38819), [inTheWild](https://inthewild.io/vuln/CVE-2024-38819).

The vulnerability can be remediated by updating the library to version `6.1.14` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webmvc`.

The library is associated with the technology `Spring Web MVC`.",/home/ecp-app/CNY/hzero-register.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar,2026-01-06 10:07:59.710558,2026-01-16 09:13:53,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webmvc,JAVA,,False,0.669,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:59.710558,2026-01-16 09:13:53,2026-01-16 09:13:53
66400d43-9ea2-54cf-ac76-f57ac3fc8fac,,CVE-2024-38816,cny-prod-backend-server06,,Open,,False,,,HIGH,"The library `org.springframework:spring-webmvc` version `5.3.34` was detected in `Maven library manager` located at `/home/ecp-app/CNY/o2-basic-management.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar` and is vulnerable to `CVE-2024-38816`, which exists in versions `>= 5.3.0, <= 5.3.39`.

The vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-cx7f-g6mp-7hqm) with vendor severity: `High` (awaiting NVD analysis, [CNA](https://nvd.nist.gov/vuln/detail/CVE-2024-38816) severity: `High`).

This vulnerability has a known exploit available. Sources: [VulnCheck](https://api.vulncheck.com/v3/index/initial-access?cve=CVE-2024-38816), [VulnCheck KEV](https://cyble.com/blog/cyble-sensors-detect-attacks-on-java-framework-iot-devices/).

The vulnerability can be remediated by updating the library to version `6.1.13` or higher, using `mvn versions:use-latest-releases -Dincludes=org.springframework:spring-webmvc`.

The library is associated with the technology `Spring Web MVC`.",/home/ecp-app/CNY/o2-basic-management.jar -> BOOT-INF/lib/spring-webmvc-5.3.34.jar,2026-01-06 10:07:55.663474,2026-01-16 09:13:51,,VIRTUAL_MACHINE,9eb8a6cb-6a59-48ab-9b89-13a718e4b5ef,,,,,,,,org.springframework:spring-webmvc,JAVA,,False,0.934,Medium,True,90,7.5,Tier 3,2026-01-06 10:07:55.663474,2026-01-16 09:13:51,2026-01-16 09:13:51
